id,eventID,occurrenceID,measurementType,measurementTypeID,measurementValue,measurementUnit
1125,edi.100.1.ev_104,occ.edi.100.1.1125,abundance,NA,1,number
1126,edi.100.1.ev_104,occ.edi.100.1.1126,abundance,NA,1,number
1127,edi.100.1.ev_104,occ.edi.100.1.1127,abundance,NA,1,number
1128,edi.100.1.ev_104,occ.edi.100.1.1128,abundance,NA,1,number
1129,edi.100.1.ev_104,occ.edi.100.1.1129,abundance,NA,20,number
1130,edi.100.1.ev_104,occ.edi.100.1.1130,abundance,NA,20,number
1131,edi.100.1.ev_104,occ.edi.100.1.1131,abundance,NA,1,number
1132,edi.100.1.ev_104,occ.edi.100.1.1132,abundance,NA,1,number
1133,edi.100.1.ev_105,occ.edi.100.1.1133,abundance,NA,4,number
1134,edi.100.1.ev_105,occ.edi.100.1.1134,abundance,NA,3,number
1135,edi.100.1.ev_105,occ.edi.100.1.1135,abundance,NA,1,number
1136,edi.100.1.ev_105,occ.edi.100.1.1136,abundance,NA,1,number
1137,edi.100.1.ev_105,occ.edi.100.1.1137,abundance,NA,1,number
1138,edi.100.1.ev_105,occ.edi.100.1.1138,abundance,NA,1,number
1139,edi.100.1.ev_105,occ.edi.100.1.1139,abundance,NA,2,number
1140,edi.100.1.ev_105,occ.edi.100.1.1140,abundance,NA,1,number
1141,edi.100.1.ev_105,occ.edi.100.1.1141,abundance,NA,1,number
1142,edi.100.1.ev_105,occ.edi.100.1.1142,abundance,NA,2,number
1143,edi.100.1.ev_106,occ.edi.100.1.1143,abundance,NA,2,number
1144,edi.100.1.ev_106,occ.edi.100.1.1144,abundance,NA,1,number
1145,edi.100.1.ev_106,occ.edi.100.1.1145,abundance,NA,5,number
1146,edi.100.1.ev_106,occ.edi.100.1.1146,abundance,NA,5,number
1147,edi.100.1.ev_106,occ.edi.100.1.1147,abundance,NA,1,number
1148,edi.100.1.ev_106,occ.edi.100.1.1148,abundance,NA,2,number
1149,edi.100.1.ev_106,occ.edi.100.1.1149,abundance,NA,1,number
1150,edi.100.1.ev_106,occ.edi.100.1.1150,abundance,NA,1,number
1151,edi.100.1.ev_106,occ.edi.100.1.1151,abundance,NA,1,number
1152,edi.100.1.ev_106,occ.edi.100.1.1152,abundance,NA,1,number
1153,edi.100.1.ev_106,occ.edi.100.1.1153,abundance,NA,1,number
1154,edi.100.1.ev_106,occ.edi.100.1.1154,abundance,NA,1,number
1155,edi.100.1.ev_106,occ.edi.100.1.1155,abundance,NA,1,number
1156,edi.100.1.ev_106,occ.edi.100.1.1156,abundance,NA,1,number
1157,edi.100.1.ev_106,occ.edi.100.1.1157,abundance,NA,3,number
1158,edi.100.1.ev_106,occ.edi.100.1.1158,abundance,NA,1,number
1159,edi.100.1.ev_107,occ.edi.100.1.1159,abundance,NA,2,number
1160,edi.100.1.ev_107,occ.edi.100.1.1160,abundance,NA,1,number
1161,edi.100.1.ev_107,occ.edi.100.1.1161,abundance,NA,2,number
1162,edi.100.1.ev_107,occ.edi.100.1.1162,abundance,NA,1,number
1163,edi.100.1.ev_107,occ.edi.100.1.1163,abundance,NA,1,number
1164,edi.100.1.ev_107,occ.edi.100.1.1164,abundance,NA,3,number
1165,edi.100.1.ev_107,occ.edi.100.1.1165,abundance,NA,2,number
1166,edi.100.1.ev_107,occ.edi.100.1.1166,abundance,NA,1,number
1167,edi.100.1.ev_107,occ.edi.100.1.1167,abundance,NA,1,number
1168,edi.100.1.ev_107,occ.edi.100.1.1168,abundance,NA,1,number
1169,edi.100.1.ev_107,occ.edi.100.1.1169,abundance,NA,4,number
1170,edi.100.1.ev_107,occ.edi.100.1.1170,abundance,NA,1,number
1171,edi.100.1.ev_107,occ.edi.100.1.1171,abundance,NA,1,number
1172,edi.100.1.ev_107,occ.edi.100.1.1172,abundance,NA,1,number
1173,edi.100.1.ev_107,occ.edi.100.1.1173,abundance,NA,2,number
1174,edi.100.1.ev_107,occ.edi.100.1.1174,abundance,NA,2,number
1175,edi.100.1.ev_107,occ.edi.100.1.1175,abundance,NA,1,number
1176,edi.100.1.ev_107,occ.edi.100.1.1176,abundance,NA,1,number
1177,edi.100.1.ev_107,occ.edi.100.1.1177,abundance,NA,2,number
1178,edi.100.1.ev_107,occ.edi.100.1.1178,abundance,NA,1,number
1179,edi.100.1.ev_107,occ.edi.100.1.1179,abundance,NA,1,number
1180,edi.100.1.ev_107,occ.edi.100.1.1180,abundance,NA,2,number
1181,edi.100.1.ev_107,occ.edi.100.1.1181,abundance,NA,1,number
1182,edi.100.1.ev_107,occ.edi.100.1.1182,abundance,NA,1,number
1183,edi.100.1.ev_107,occ.edi.100.1.1183,abundance,NA,2,number
1184,edi.100.1.ev_107,occ.edi.100.1.1184,abundance,NA,1,number
1185,edi.100.1.ev_107,occ.edi.100.1.1185,abundance,NA,1,number
1186,edi.100.1.ev_107,occ.edi.100.1.1186,abundance,NA,1,number
1187,edi.100.1.ev_107,occ.edi.100.1.1187,abundance,NA,1,number
1188,edi.100.1.ev_107,occ.edi.100.1.1188,abundance,NA,1,number
1189,edi.100.1.ev_107,occ.edi.100.1.1189,abundance,NA,1,number
1190,edi.100.1.ev_107,occ.edi.100.1.1190,abundance,NA,4,number
1191,edi.100.1.ev_107,occ.edi.100.1.1191,abundance,NA,2,number
1192,edi.100.1.ev_107,occ.edi.100.1.1192,abundance,NA,1,number
1193,edi.100.1.ev_107,occ.edi.100.1.1193,abundance,NA,1,number
1194,edi.100.1.ev_107,occ.edi.100.1.1194,abundance,NA,2,number
1195,edi.100.1.ev_107,occ.edi.100.1.1195,abundance,NA,1,number
1196,edi.100.1.ev_107,occ.edi.100.1.1196,abundance,NA,4,number
1197,edi.100.1.ev_107,occ.edi.100.1.1197,abundance,NA,4,number
1198,edi.100.1.ev_107,occ.edi.100.1.1198,abundance,NA,1,number
1199,edi.100.1.ev_107,occ.edi.100.1.1199,abundance,NA,1,number
1200,edi.100.1.ev_107,occ.edi.100.1.1200,abundance,NA,3,number
1201,edi.100.1.ev_107,occ.edi.100.1.1201,abundance,NA,2,number
1202,edi.100.1.ev_107,occ.edi.100.1.1202,abundance,NA,1,number
1203,edi.100.1.ev_107,occ.edi.100.1.1203,abundance,NA,3,number
1204,edi.100.1.ev_107,occ.edi.100.1.1204,abundance,NA,1,number
1205,edi.100.1.ev_108,occ.edi.100.1.1205,abundance,NA,1,number
1206,edi.100.1.ev_108,occ.edi.100.1.1206,abundance,NA,1,number
1207,edi.100.1.ev_108,occ.edi.100.1.1207,abundance,NA,1,number
1208,edi.100.1.ev_108,occ.edi.100.1.1208,abundance,NA,1,number
1209,edi.100.1.ev_108,occ.edi.100.1.1209,abundance,NA,1,number
1210,edi.100.1.ev_108,occ.edi.100.1.1210,abundance,NA,1,number
1211,edi.100.1.ev_109,occ.edi.100.1.1211,abundance,NA,6,number
1212,edi.100.1.ev_109,occ.edi.100.1.1212,abundance,NA,6,number
1213,edi.100.1.ev_109,occ.edi.100.1.1213,abundance,NA,1,number
1214,edi.100.1.ev_109,occ.edi.100.1.1214,abundance,NA,2,number
1215,edi.100.1.ev_109,occ.edi.100.1.1215,abundance,NA,1,number
1216,edi.100.1.ev_109,occ.edi.100.1.1216,abundance,NA,1,number
1217,edi.100.1.ev_109,occ.edi.100.1.1217,abundance,NA,2,number
1218,edi.100.1.ev_109,occ.edi.100.1.1218,abundance,NA,1,number
1219,edi.100.1.ev_109,occ.edi.100.1.1219,abundance,NA,1,number
1220,edi.100.1.ev_109,occ.edi.100.1.1220,abundance,NA,2,number
1221,edi.100.1.ev_109,occ.edi.100.1.1221,abundance,NA,1,number
1222,edi.100.1.ev_109,occ.edi.100.1.1222,abundance,NA,2,number
1223,edi.100.1.ev_109,occ.edi.100.1.1223,abundance,NA,1,number
1224,edi.100.1.ev_109,occ.edi.100.1.1224,abundance,NA,1,number
1225,edi.100.1.ev_109,occ.edi.100.1.1225,abundance,NA,1,number
1226,edi.100.1.ev_109,occ.edi.100.1.1226,abundance,NA,2,number
1227,edi.100.1.ev_110,occ.edi.100.1.1227,abundance,NA,4,number
1228,edi.100.1.ev_110,occ.edi.100.1.1228,abundance,NA,2,number
1229,edi.100.1.ev_110,occ.edi.100.1.1229,abundance,NA,2,number
1230,edi.100.1.ev_110,occ.edi.100.1.1230,abundance,NA,4,number
1231,edi.100.1.ev_110,occ.edi.100.1.1231,abundance,NA,21,number
1232,edi.100.1.ev_110,occ.edi.100.1.1232,abundance,NA,2,number
1233,edi.100.1.ev_110,occ.edi.100.1.1233,abundance,NA,1,number
1234,edi.100.1.ev_110,occ.edi.100.1.1234,abundance,NA,1,number
1235,edi.100.1.ev_110,occ.edi.100.1.1235,abundance,NA,2,number
1236,edi.100.1.ev_110,occ.edi.100.1.1236,abundance,NA,1,number
1237,edi.100.1.ev_110,occ.edi.100.1.1237,abundance,NA,4,number
1238,edi.100.1.ev_110,occ.edi.100.1.1238,abundance,NA,1,number
1239,edi.100.1.ev_110,occ.edi.100.1.1239,abundance,NA,1,number
1240,edi.100.1.ev_110,occ.edi.100.1.1240,abundance,NA,5,number
1241,edi.100.1.ev_110,occ.edi.100.1.1241,abundance,NA,2,number
1242,edi.100.1.ev_110,occ.edi.100.1.1242,abundance,NA,1,number
1243,edi.100.1.ev_110,occ.edi.100.1.1243,abundance,NA,5,number
1244,edi.100.1.ev_110,occ.edi.100.1.1244,abundance,NA,2,number
1245,edi.100.1.ev_110,occ.edi.100.1.1245,abundance,NA,1,number
1246,edi.100.1.ev_110,occ.edi.100.1.1246,abundance,NA,5,number
1247,edi.100.1.ev_110,occ.edi.100.1.1247,abundance,NA,1,number
1248,edi.100.1.ev_110,occ.edi.100.1.1248,abundance,NA,3,number
1249,edi.100.1.ev_110,occ.edi.100.1.1249,abundance,NA,1,number
1250,edi.100.1.ev_110,occ.edi.100.1.1250,abundance,NA,2,number
1251,edi.100.1.ev_110,occ.edi.100.1.1251,abundance,NA,1,number
1252,edi.100.1.ev_110,occ.edi.100.1.1252,abundance,NA,2,number
1253,edi.100.1.ev_110,occ.edi.100.1.1253,abundance,NA,2,number
1254,edi.100.1.ev_110,occ.edi.100.1.1254,abundance,NA,1,number
1255,edi.100.1.ev_110,occ.edi.100.1.1255,abundance,NA,1,number
1256,edi.100.1.ev_110,occ.edi.100.1.1256,abundance,NA,1,number
1257,edi.100.1.ev_110,occ.edi.100.1.1257,abundance,NA,20,number
1258,edi.100.1.ev_110,occ.edi.100.1.1258,abundance,NA,8,number
1259,edi.100.1.ev_110,occ.edi.100.1.1259,abundance,NA,1,number
1260,edi.100.1.ev_110,occ.edi.100.1.1260,abundance,NA,3,number
1261,edi.100.1.ev_110,occ.edi.100.1.1261,abundance,NA,2,number
1262,edi.100.1.ev_111,occ.edi.100.1.1262,abundance,NA,2,number
1263,edi.100.1.ev_111,occ.edi.100.1.1263,abundance,NA,1,number
1264,edi.100.1.ev_111,occ.edi.100.1.1264,abundance,NA,2,number
1265,edi.100.1.ev_111,occ.edi.100.1.1265,abundance,NA,2,number
1266,edi.100.1.ev_111,occ.edi.100.1.1266,abundance,NA,1,number
1267,edi.100.1.ev_111,occ.edi.100.1.1267,abundance,NA,1,number
1268,edi.100.1.ev_111,occ.edi.100.1.1268,abundance,NA,2,number
1269,edi.100.1.ev_111,occ.edi.100.1.1269,abundance,NA,1,number
1270,edi.100.1.ev_111,occ.edi.100.1.1270,abundance,NA,21,number
1271,edi.100.1.ev_111,occ.edi.100.1.1271,abundance,NA,1,number
1272,edi.100.1.ev_111,occ.edi.100.1.1272,abundance,NA,1,number
1273,edi.100.1.ev_111,occ.edi.100.1.1273,abundance,NA,2,number
1274,edi.100.1.ev_111,occ.edi.100.1.1274,abundance,NA,3,number
1275,edi.100.1.ev_111,occ.edi.100.1.1275,abundance,NA,1,number
1276,edi.100.1.ev_111,occ.edi.100.1.1276,abundance,NA,1,number
1277,edi.100.1.ev_111,occ.edi.100.1.1277,abundance,NA,1,number
1278,edi.100.1.ev_111,occ.edi.100.1.1278,abundance,NA,2,number
1279,edi.100.1.ev_111,occ.edi.100.1.1279,abundance,NA,3,number
1280,edi.100.1.ev_112,occ.edi.100.1.1280,abundance,NA,3,number
1281,edi.100.1.ev_112,occ.edi.100.1.1281,abundance,NA,2,number
1282,edi.100.1.ev_112,occ.edi.100.1.1282,abundance,NA,1,number
1283,edi.100.1.ev_112,occ.edi.100.1.1283,abundance,NA,1,number
1284,edi.100.1.ev_112,occ.edi.100.1.1284,abundance,NA,1,number
1285,edi.100.1.ev_112,occ.edi.100.1.1285,abundance,NA,1,number
1286,edi.100.1.ev_112,occ.edi.100.1.1286,abundance,NA,1,number
1287,edi.100.1.ev_113,occ.edi.100.1.1287,abundance,NA,1,number
1288,edi.100.1.ev_113,occ.edi.100.1.1288,abundance,NA,1,number
1289,edi.100.1.ev_113,occ.edi.100.1.1289,abundance,NA,2,number
1290,edi.100.1.ev_113,occ.edi.100.1.1290,abundance,NA,2,number
1291,edi.100.1.ev_113,occ.edi.100.1.1291,abundance,NA,2,number
1292,edi.100.1.ev_113,occ.edi.100.1.1292,abundance,NA,1,number
1293,edi.100.1.ev_113,occ.edi.100.1.1293,abundance,NA,6,number
1294,edi.100.1.ev_113,occ.edi.100.1.1294,abundance,NA,1,number
1295,edi.100.1.ev_113,occ.edi.100.1.1295,abundance,NA,2,number
1296,edi.100.1.ev_113,occ.edi.100.1.1296,abundance,NA,1,number
1297,edi.100.1.ev_114,occ.edi.100.1.1297,abundance,NA,1,number
1298,edi.100.1.ev_114,occ.edi.100.1.1298,abundance,NA,1,number
1299,edi.100.1.ev_114,occ.edi.100.1.1299,abundance,NA,2,number
1300,edi.100.1.ev_114,occ.edi.100.1.1300,abundance,NA,1,number
1301,edi.100.1.ev_114,occ.edi.100.1.1301,abundance,NA,1,number
1302,edi.100.1.ev_114,occ.edi.100.1.1302,abundance,NA,2,number
1303,edi.100.1.ev_114,occ.edi.100.1.1303,abundance,NA,1,number
1304,edi.100.1.ev_114,occ.edi.100.1.1304,abundance,NA,1,number
1305,edi.100.1.ev_114,occ.edi.100.1.1305,abundance,NA,2,number
1306,edi.100.1.ev_114,occ.edi.100.1.1306,abundance,NA,3,number
1307,edi.100.1.ev_114,occ.edi.100.1.1307,abundance,NA,3,number
1308,edi.100.1.ev_114,occ.edi.100.1.1308,abundance,NA,3,number
1309,edi.100.1.ev_114,occ.edi.100.1.1309,abundance,NA,3,number
1310,edi.100.1.ev_114,occ.edi.100.1.1310,abundance,NA,2,number
1311,edi.100.1.ev_114,occ.edi.100.1.1311,abundance,NA,1,number
1312,edi.100.1.ev_114,occ.edi.100.1.1312,abundance,NA,2,number
1313,edi.100.1.ev_114,occ.edi.100.1.1313,abundance,NA,1,number
1314,edi.100.1.ev_114,occ.edi.100.1.1314,abundance,NA,1,number
1315,edi.100.1.ev_114,occ.edi.100.1.1315,abundance,NA,15,number
1316,edi.100.1.ev_115,occ.edi.100.1.1316,abundance,NA,2,number
1317,edi.100.1.ev_115,occ.edi.100.1.1317,abundance,NA,2,number
1318,edi.100.1.ev_115,occ.edi.100.1.1318,abundance,NA,1,number
1319,edi.100.1.ev_115,occ.edi.100.1.1319,abundance,NA,1,number
1320,edi.100.1.ev_115,occ.edi.100.1.1320,abundance,NA,1,number
1321,edi.100.1.ev_115,occ.edi.100.1.1321,abundance,NA,1,number
1322,edi.100.1.ev_115,occ.edi.100.1.1322,abundance,NA,1,number
1323,edi.100.1.ev_115,occ.edi.100.1.1323,abundance,NA,1,number
1324,edi.100.1.ev_115,occ.edi.100.1.1324,abundance,NA,1,number
1325,edi.100.1.ev_115,occ.edi.100.1.1325,abundance,NA,2,number
1326,edi.100.1.ev_115,occ.edi.100.1.1326,abundance,NA,7,number
1327,edi.100.1.ev_115,occ.edi.100.1.1327,abundance,NA,1,number
1328,edi.100.1.ev_115,occ.edi.100.1.1328,abundance,NA,2,number
1329,edi.100.1.ev_115,occ.edi.100.1.1329,abundance,NA,1,number
1330,edi.100.1.ev_115,occ.edi.100.1.1330,abundance,NA,1,number
1331,edi.100.1.ev_115,occ.edi.100.1.1331,abundance,NA,1,number
1332,edi.100.1.ev_115,occ.edi.100.1.1332,abundance,NA,4,number
1333,edi.100.1.ev_115,occ.edi.100.1.1333,abundance,NA,20,number
1334,edi.100.1.ev_115,occ.edi.100.1.1334,abundance,NA,1,number
1335,edi.100.1.ev_115,occ.edi.100.1.1335,abundance,NA,2,number
1336,edi.100.1.ev_115,occ.edi.100.1.1336,abundance,NA,1,number
1337,edi.100.1.ev_115,occ.edi.100.1.1337,abundance,NA,1,number
1338,edi.100.1.ev_115,occ.edi.100.1.1338,abundance,NA,1,number
1339,edi.100.1.ev_115,occ.edi.100.1.1339,abundance,NA,68,number
1340,edi.100.1.ev_115,occ.edi.100.1.1340,abundance,NA,2,number
1341,edi.100.1.ev_115,occ.edi.100.1.1341,abundance,NA,2,number
1342,edi.100.1.ev_115,occ.edi.100.1.1342,abundance,NA,1,number
1343,edi.100.1.ev_115,occ.edi.100.1.1343,abundance,NA,1,number
1344,edi.100.1.ev_115,occ.edi.100.1.1344,abundance,NA,1,number
1345,edi.100.1.ev_115,occ.edi.100.1.1345,abundance,NA,4,number
1346,edi.100.1.ev_115,occ.edi.100.1.1346,abundance,NA,1,number
1347,edi.100.1.ev_115,occ.edi.100.1.1347,abundance,NA,1,number
1348,edi.100.1.ev_115,occ.edi.100.1.1348,abundance,NA,1,number
1349,edi.100.1.ev_115,occ.edi.100.1.1349,abundance,NA,1,number
1350,edi.100.1.ev_115,occ.edi.100.1.1350,abundance,NA,12,number
1351,edi.100.1.ev_115,occ.edi.100.1.1351,abundance,NA,2,number
1352,edi.100.1.ev_115,occ.edi.100.1.1352,abundance,NA,2,number
1353,edi.100.1.ev_115,occ.edi.100.1.1353,abundance,NA,1,number
1354,edi.100.1.ev_115,occ.edi.100.1.1354,abundance,NA,1,number
1355,edi.100.1.ev_115,occ.edi.100.1.1355,abundance,NA,1,number
1356,edi.100.1.ev_115,occ.edi.100.1.1356,abundance,NA,4,number
1357,edi.100.1.ev_115,occ.edi.100.1.1357,abundance,NA,1,number
1358,edi.100.1.ev_115,occ.edi.100.1.1358,abundance,NA,9,number
1359,edi.100.1.ev_115,occ.edi.100.1.1359,abundance,NA,1,number
1360,edi.100.1.ev_115,occ.edi.100.1.1360,abundance,NA,3,number
1361,edi.100.1.ev_115,occ.edi.100.1.1361,abundance,NA,1,number
1362,edi.100.1.ev_115,occ.edi.100.1.1362,abundance,NA,1,number
1363,edi.100.1.ev_115,occ.edi.100.1.1363,abundance,NA,8,number
1364,edi.100.1.ev_115,occ.edi.100.1.1364,abundance,NA,1,number
1365,edi.100.1.ev_116,occ.edi.100.1.1365,abundance,NA,3,number
1366,edi.100.1.ev_116,occ.edi.100.1.1366,abundance,NA,1,number
1367,edi.100.1.ev_116,occ.edi.100.1.1367,abundance,NA,1,number
1368,edi.100.1.ev_116,occ.edi.100.1.1368,abundance,NA,1,number
1369,edi.100.1.ev_116,occ.edi.100.1.1369,abundance,NA,1,number
1370,edi.100.1.ev_116,occ.edi.100.1.1370,abundance,NA,1,number
1371,edi.100.1.ev_116,occ.edi.100.1.1371,abundance,NA,3,number
1372,edi.100.1.ev_116,occ.edi.100.1.1372,abundance,NA,1,number
1373,edi.100.1.ev_117,occ.edi.100.1.1373,abundance,NA,1,number
1374,edi.100.1.ev_117,occ.edi.100.1.1374,abundance,NA,2,number
1375,edi.100.1.ev_117,occ.edi.100.1.1375,abundance,NA,1,number
1376,edi.100.1.ev_117,occ.edi.100.1.1376,abundance,NA,1,number
1377,edi.100.1.ev_117,occ.edi.100.1.1377,abundance,NA,1,number
1378,edi.100.1.ev_117,occ.edi.100.1.1378,abundance,NA,1,number
1379,edi.100.1.ev_117,occ.edi.100.1.1379,abundance,NA,1,number
1380,edi.100.1.ev_117,occ.edi.100.1.1380,abundance,NA,2,number
1381,edi.100.1.ev_117,occ.edi.100.1.1381,abundance,NA,1,number
1382,edi.100.1.ev_117,occ.edi.100.1.1382,abundance,NA,1,number
1383,edi.100.1.ev_117,occ.edi.100.1.1383,abundance,NA,1,number
1384,edi.100.1.ev_117,occ.edi.100.1.1384,abundance,NA,1,number
1385,edi.100.1.ev_117,occ.edi.100.1.1385,abundance,NA,1,number
1386,edi.100.1.ev_117,occ.edi.100.1.1386,abundance,NA,8,number
1387,edi.100.1.ev_117,occ.edi.100.1.1387,abundance,NA,2,number
1388,edi.100.1.ev_117,occ.edi.100.1.1388,abundance,NA,1,number
1389,edi.100.1.ev_117,occ.edi.100.1.1389,abundance,NA,1,number
1390,edi.100.1.ev_117,occ.edi.100.1.1390,abundance,NA,1,number
1391,edi.100.1.ev_117,occ.edi.100.1.1391,abundance,NA,1,number
1392,edi.100.1.ev_117,occ.edi.100.1.1392,abundance,NA,1,number
1393,edi.100.1.ev_118,occ.edi.100.1.1393,abundance,NA,1,number
1394,edi.100.1.ev_118,occ.edi.100.1.1394,abundance,NA,2,number
1395,edi.100.1.ev_118,occ.edi.100.1.1395,abundance,NA,1,number
1396,edi.100.1.ev_118,occ.edi.100.1.1396,abundance,NA,3,number
1397,edi.100.1.ev_118,occ.edi.100.1.1397,abundance,NA,2,number
1398,edi.100.1.ev_118,occ.edi.100.1.1398,abundance,NA,6,number
1399,edi.100.1.ev_118,occ.edi.100.1.1399,abundance,NA,2,number
1400,edi.100.1.ev_118,occ.edi.100.1.1400,abundance,NA,2,number
1401,edi.100.1.ev_118,occ.edi.100.1.1401,abundance,NA,3,number
1402,edi.100.1.ev_118,occ.edi.100.1.1402,abundance,NA,1,number
1403,edi.100.1.ev_118,occ.edi.100.1.1403,abundance,NA,1,number
1404,edi.100.1.ev_118,occ.edi.100.1.1404,abundance,NA,3,number
1405,edi.100.1.ev_118,occ.edi.100.1.1405,abundance,NA,1,number
1406,edi.100.1.ev_118,occ.edi.100.1.1406,abundance,NA,1,number
1407,edi.100.1.ev_118,occ.edi.100.1.1407,abundance,NA,1,number
1408,edi.100.1.ev_118,occ.edi.100.1.1408,abundance,NA,3,number
1409,edi.100.1.ev_118,occ.edi.100.1.1409,abundance,NA,3,number
1410,edi.100.1.ev_118,occ.edi.100.1.1410,abundance,NA,1,number
1411,edi.100.1.ev_118,occ.edi.100.1.1411,abundance,NA,4,number
1412,edi.100.1.ev_118,occ.edi.100.1.1412,abundance,NA,1,number
1413,edi.100.1.ev_118,occ.edi.100.1.1413,abundance,NA,1,number
1414,edi.100.1.ev_118,occ.edi.100.1.1414,abundance,NA,1,number
1415,edi.100.1.ev_118,occ.edi.100.1.1415,abundance,NA,1,number
1416,edi.100.1.ev_118,occ.edi.100.1.1416,abundance,NA,2,number
1417,edi.100.1.ev_118,occ.edi.100.1.1417,abundance,NA,1,number
1418,edi.100.1.ev_118,occ.edi.100.1.1418,abundance,NA,1,number
1419,edi.100.1.ev_118,occ.edi.100.1.1419,abundance,NA,1,number
1420,edi.100.1.ev_118,occ.edi.100.1.1420,abundance,NA,1,number
1421,edi.100.1.ev_118,occ.edi.100.1.1421,abundance,NA,2,number
1422,edi.100.1.ev_118,occ.edi.100.1.1422,abundance,NA,4,number
1423,edi.100.1.ev_118,occ.edi.100.1.1423,abundance,NA,4,number
1424,edi.100.1.ev_118,occ.edi.100.1.1424,abundance,NA,1,number
1425,edi.100.1.ev_118,occ.edi.100.1.1425,abundance,NA,1,number
1426,edi.100.1.ev_118,occ.edi.100.1.1426,abundance,NA,1,number
1427,edi.100.1.ev_118,occ.edi.100.1.1427,abundance,NA,1,number
1428,edi.100.1.ev_118,occ.edi.100.1.1428,abundance,NA,1,number
1429,edi.100.1.ev_118,occ.edi.100.1.1429,abundance,NA,1,number
1430,edi.100.1.ev_118,occ.edi.100.1.1430,abundance,NA,1,number
1431,edi.100.1.ev_118,occ.edi.100.1.1431,abundance,NA,1,number
1432,edi.100.1.ev_118,occ.edi.100.1.1432,abundance,NA,1,number
1433,edi.100.1.ev_118,occ.edi.100.1.1433,abundance,NA,1,number
1434,edi.100.1.ev_118,occ.edi.100.1.1434,abundance,NA,3,number
1435,edi.100.1.ev_118,occ.edi.100.1.1435,abundance,NA,1,number
1436,edi.100.1.ev_119,occ.edi.100.1.1436,abundance,NA,1,number
1437,edi.100.1.ev_119,occ.edi.100.1.1437,abundance,NA,1,number
1438,edi.100.1.ev_119,occ.edi.100.1.1438,abundance,NA,3,number
1439,edi.100.1.ev_119,occ.edi.100.1.1439,abundance,NA,3,number
1440,edi.100.1.ev_119,occ.edi.100.1.1440,abundance,NA,1,number
1441,edi.100.1.ev_119,occ.edi.100.1.1441,abundance,NA,2,number
1442,edi.100.1.ev_119,occ.edi.100.1.1442,abundance,NA,1,number
1443,edi.100.1.ev_119,occ.edi.100.1.1443,abundance,NA,1,number
1444,edi.100.1.ev_119,occ.edi.100.1.1444,abundance,NA,1,number
1445,edi.100.1.ev_119,occ.edi.100.1.1445,abundance,NA,1,number
1446,edi.100.1.ev_119,occ.edi.100.1.1446,abundance,NA,1,number
1447,edi.100.1.ev_119,occ.edi.100.1.1447,abundance,NA,2,number
1448,edi.100.1.ev_119,occ.edi.100.1.1448,abundance,NA,1,number
1449,edi.100.1.ev_119,occ.edi.100.1.1449,abundance,NA,3,number
1450,edi.100.1.ev_119,occ.edi.100.1.1450,abundance,NA,2,number
1451,edi.100.1.ev_119,occ.edi.100.1.1451,abundance,NA,1,number
1452,edi.100.1.ev_119,occ.edi.100.1.1452,abundance,NA,1,number
1453,edi.100.1.ev_119,occ.edi.100.1.1453,abundance,NA,1,number
1454,edi.100.1.ev_119,occ.edi.100.1.1454,abundance,NA,3,number
1455,edi.100.1.ev_119,occ.edi.100.1.1455,abundance,NA,1,number
1456,edi.100.1.ev_119,occ.edi.100.1.1456,abundance,NA,1,number
1457,edi.100.1.ev_119,occ.edi.100.1.1457,abundance,NA,1,number
1458,edi.100.1.ev_119,occ.edi.100.1.1458,abundance,NA,1,number
1459,edi.100.1.ev_119,occ.edi.100.1.1459,abundance,NA,1,number
1460,edi.100.1.ev_119,occ.edi.100.1.1460,abundance,NA,1,number
1461,edi.100.1.ev_119,occ.edi.100.1.1461,abundance,NA,2,number
1462,edi.100.1.ev_119,occ.edi.100.1.1462,abundance,NA,2,number
1463,edi.100.1.ev_119,occ.edi.100.1.1463,abundance,NA,3,number
1464,edi.100.1.ev_119,occ.edi.100.1.1464,abundance,NA,4,number
1465,edi.100.1.ev_119,occ.edi.100.1.1465,abundance,NA,3,number
1466,edi.100.1.ev_119,occ.edi.100.1.1466,abundance,NA,2,number
1467,edi.100.1.ev_119,occ.edi.100.1.1467,abundance,NA,1,number
1468,edi.100.1.ev_120,occ.edi.100.1.1468,abundance,NA,1,number
1469,edi.100.1.ev_120,occ.edi.100.1.1469,abundance,NA,1,number
1470,edi.100.1.ev_120,occ.edi.100.1.1470,abundance,NA,1,number
1471,edi.100.1.ev_120,occ.edi.100.1.1471,abundance,NA,1,number
1472,edi.100.1.ev_120,occ.edi.100.1.1472,abundance,NA,1,number
1473,edi.100.1.ev_120,occ.edi.100.1.1473,abundance,NA,2,number
1474,edi.100.1.ev_120,occ.edi.100.1.1474,abundance,NA,1,number
1475,edi.100.1.ev_120,occ.edi.100.1.1475,abundance,NA,1,number
1476,edi.100.1.ev_120,occ.edi.100.1.1476,abundance,NA,1,number
1477,edi.100.1.ev_121,occ.edi.100.1.1477,abundance,NA,1,number
1478,edi.100.1.ev_121,occ.edi.100.1.1478,abundance,NA,1,number
1479,edi.100.1.ev_121,occ.edi.100.1.1479,abundance,NA,1,number
1480,edi.100.1.ev_121,occ.edi.100.1.1480,abundance,NA,5,number
1481,edi.100.1.ev_121,occ.edi.100.1.1481,abundance,NA,1,number
